0,ขอเพียงเชื่อมั่น ขอเพียงมีพลังใจ สิ่งที่หวังไว้ จะกลายเป็นจริง
0,อาจจะนานที่สุดเพื่อเธอ เพื่อแผ่นดินที่แสนรักมั่น 
0,นานแค่ไหนรู้ไว้ไม่หวั่นหัวใจ
0,เมื่อต้องเจอเเม่น้ำเชี่ยวกราก อุปสรรคที่แสนยิ่งใหญ่ 
0,จะพาเธอให้พ้นทุกข์ภัยเช่นไร
0,อย่าเพิ่งท้อแท้ เพราะฉันไม่เคยจะท้อถอย
0,สองมือจะไม่ปล่อย ขอจงอย่าหวั่นใดใด
0,ฉันพร้อมจะเป็นสะพาน เพื่อให้เธอข้ามไป 
0,ปลายทางที่ฝัน จะพาถึงฝั่ง ดั่งที่ตั้งใจ
0,ฉันพร้อมจะเป็นสะพาน เพื่อให้เธอข้ามสู่ความร่วมเย็นสดใส 
0,ปลายทางที่ฝัน จะพาถึงฝั่ง ดั่งที่ตั้งใจ
0,วันนั้นอีกไม่ไกล สิ่งที่ฝันไว้ จะกลายเป็นจริง
0,สิ่งที่ในวันนั้นสัญญา ที่ผ่านมายังสู้ด้วยใจ 
0,ต่อให้ล้มยังลุกขึ้นใหม่ทุกครา
0,เกิดมามีชีวิตเพื่อเธอ เพื่อแผ่นดินที่แสนมีค่า 
0,จะตอบแทนจะสู้จนกว่าจะสิ้นใจ
0,ฉันพร้อมจะเป็นสะพาน เพื่อให้เธอข้ามไป 
0,ปีผ่านปีเท่าไร ที่เราได้ร่วมกันฟันฝ่า
0,มีปัญหาเข้ามาครั้งใหม่เสมอ
0,เธอคือแรงพลังแรงใจให้ฉันสู้เพื่อเธอ
0,ยิ้มจากเธอรู้ไหม คือสุขของฉัน
0,เหนื่อยเท่าไร ยากเท่าไร จับมือกันไว้ไปด้วยกัน
0,ยังมั่นคง พร้อมฝ่าฟัน ยังคงมีศรัทธาไม่หวั่นไหว
0,ทำใจให้เป็นเพชรแท้ ไม่แพ้อะไรเสียอย่าง
0,วันนี้มีเราเคียงข้าง อุปสรรคก็ไร้ความหมาย
0,บทเรียนสอนเรา ไม่เหมือนในวันวาน
0,ความฝันที่ใจของเราต้องการ ต้องสร้างมันด้วยกันจึงยั่งยืน
0,ฟ้าคำรามเท่าไร ยังมุ่งไปตั้งใจเต็มที่
0,รู้แค่ใจคิดดีไม่เคยสะท้าน
0,ยากตกน้ำไม่ไหล แม้ตกไฟย่อมจะพ้นผ่าน
0,มีความดีเท่านั้นแคล้วคลาดเสมอ
0,บทเรียนสอนเรา ไม่เหมือนในวันวาน
0,ความฝันที่ใจของเราต้องการ ต้องสร้างมันด้วยกันจึงยั่งยืน
0,ฉันตั้งใจสู้เพื่อแผ่นดิน
0,แม้มีใครติฉินเท่าไหร่ 
0,ทุกวันเหนื่อยกาย อดทนต้องเก็บเอาไว้ 
0,เพราะเสียงหัวใจ บอกให้ทำเพื่อแผ่นดิน
0,เธอจะมองอย่างไร แต่หัวใจฉันยังซื่อตรง 
0,ยังมั่นคงไม่มีวันทอดทิ้งเธอ
0,ฉันยังมีความหวัง เชื่อว่าวันพรุ่งนี้ อะไรต้องดีกว่าเดิม 
0,สิ่งที่เรามุ่งหมายในวันที่เราริเริ่ม 
0,จับมือกันเดินข้ามมา 
0,มองด้วยใจ ด้วยความจริง จะเห็นว่ามันดีกว่า
0,ไม่ไกลหรอกหนา มองไปข้างหน้า ทุกวันต้องดีขึ้นไป
0,ขอฟ้าดินคุ้มแผ่นดินไทย ขอให้คนร้ายพ่ายสักวัน
0,ให้คนหลงทางตื่นตนสว่างใจพลัน 
0,หันมาร่วมกัน ร่วมทำเพื่อแผ่นดินเรา
0,ในความทรงจำ ในวันนั้นที่เคยปวดร้าวในเรื่องราว
0,ที่ความร่วมใจโดนทำลาย
0,เคยโกรธเคือง หัวใจแยกกันเป็นฝ่าย
0,กว่าจะรวมกลับมาไม่ง่าย ไม่ง่ายเลย
0,เราเดินมาไกล จนความวุ่นวายใกล้หลุดพ้น
0,เราเริ่มต้น สร้างความมั่นคงได้มากมาย
0,เคยเจ็บช้ำ ขอเพียงต้องไม่ลืมง่าย
0,อย่าให้ใครเขามาทำลายอย่างเคยมา
0,ต้องทำอย่างไรเพื่อประเทศไทย ต้องทำอย่างไรให้ไม่ซ้ำเดิม
0,คำตอบอยู่ในใจคิดให้ดี
0,ที่กินที่นอนแผ่นดินของเรา สร้างตัวขึ้นมาก็คือที่นี่
0,เส้นทางต่อจากนี้ จงตรองดูให้ดีด้วยหัวใจ
0,ในความทรงจำ อยากให้ย้ำเตือนด้วยเหตุผล
0,เราทุกคนเกิดมาแล้วจงรักชาติไทย
0,การเปลี่ยนแปลง เริ่มตรงที่เราคิดใหม่
0,จับมือเราด้วยความจริงใจไปด้วยกัน
0,ผ่านมาเป็นเช่นไร อย่าให้ต้องซ้ำเดิม ประเทศไทย
1,อยากจะได้บอกว่าคิดถึงเธอ
1,อยากจะได้โทรไปหาเหมือนวันก่อน
1,อยากจะได้อยู่ใกล้ชิดเหมือนเดิม 
1,อยากเป็นคนที่เธอโทรมา เวลาทุกข์ร้อนอีกสักครั้ง
1,แต่เรื่องจริงกลับไม่เป็นอย่างนั้น เพราะว่าเรื่องจริงคือเราเลิกกัน
1,หากว่าในวันนี้เรายังอยู่ด้วยกัน
1,ไม่รู้ว่าใจฉันจะมีความสุขมากขนาดไหน
1,คงได้ทำให้เธอยิ้ม คงได้บอกคำว่ารักเธอใกล้ๆ
1,คงได้ทำอะไรอีกมากมาย ที่ยังค้างคาใจจากวันนั้น
1,อยากให้เธอจับมือฉันเหมือนเดิม
1,อยากที่จะกลับไปเริ่มต้นกันใหม่
1,อยากที่จะให้เธอนั้นเข้าใจ
1,ยังมีเรื่องราวมากมาย ที่อยากจะทำเพื่อเธอ อีกสักครั้ง
1,ฉันไม่รู้จากนี้จะได้เจอเธอหรือเปล่า และไม่รู้จากนี้จะได้พบเธอหรือไม่
1,อยากบรรยายด้วยการระบายเป็นเพลงนี้
1,เพื่อบอกให้เธอรู้ สิ่งที่อยู่ในใจฉัน ว่าทุกวันฉันยัง ครุ่นคิดถึงเธอ
1,ถ้าฉันนั้นขอร้องแล้วเธอจะกลับมาไหม
1,ถ้าฉันเป็นอะไร เธอจะยังเป็นห่วงกันหรือเปล่า
1,เธอยังคงสนใจกันบ้างไหม กันบ้างไหม
1,ฉันไม่ได้ถามเพื่อให้เธอดูเป็นผู้ร้าย
1,จะเคารพทุกการตัดสินใจ
1,ไม่ว่าจะต้องเจ็บช้ำเท่าไหร่ ก็จะยอมรับความจริงเอาไว้
1,ไม่ต้องฝืน ไม่ต้องขืนและไม่ต้องพยายาม
1,ไม่ต้องรู้สึกว่าผิด ที่ต้องเป็นคนตอบคำถาม
1,แค่อยากรู้ อยากแน่ใจว่าจากนี้ไม่มีทาง ที่จะคืนและกลับมา 
1,ไม่ว่าจะทำยังไงก็ตาม
1,โปรดอย่ามาสงสาร อย่าให้ความหวังฉัน
1,โปรดเถอะอย่าเห็นใจ หากไม่ต้องการกัน
1,อย่าให้ความสงสาร ทำให้เธอไหวหวั่น
1,อย่าให้เรายังอยู่ด้วยกัน เพียงเพราะความสงสารเลย
1,รู้ไหมว่าทุกครั้งที่เธอยังโทรมาหา ดีใจแทบบ้า 
1,ที่เรายังรักกัน จำได้ไหม
1,จะวอนขอให้ตายยังไงใจเธอก็คงไม่เปลี่ยน
1,เธออยากไป เตรียมใจยังไงฉันก็ช้ำ
1,ฉันคงต้องปล่อย เธอเก็บของเธอไปเหลือไว้
1,เพียงแค่ความข่มขื่น ทำได้ไง มีใครจึงหมดรักใช่ไหม
1,เธอบอกว่าเสียใจที่ทำไปไม่เคยต้องการทำร้าย ให้ฉันต้องเจ็บ
1,เธออยากให้ฉันเข้าใจ
1,ลากกระเป๋าเตรียมจะไป แล้วเธอก็บอก
1,ว่าเคยรักฉันมากเท่าไหร่ ก็ยังจะรักตลอดไป
1,ถ้าเธอคิดว่าเธอไม่รักและไม่เหลือเยื่อใย
1,จะทิ้งกัน จะพูดว่าเธอยังรักฉันทำไม
1,จำได้ไหม วันที่เราเคยให้คำมั่นสัญญาจะจริงใจ
1,แต่วันนี้เธอมีอะไรที่เธอปิดบังใช่ไหม
1,ถ้าเธอจากฉันไปฉันก็คงต้องตาย
1,เธอคือหัวใจหนึ่งเดียวที่ฉันนั้นมี
1,ไม่มีเธอฉันจะทำแต่งานเพื่อใคร
1,หากเธอทิ้งไปฉันคงไม่เหลือความดี
1,ขาดเธอตัวฉันจะทนอยู่ไปเพื่อใคร
1,เธอคือหัวใจหนึ่งเดียวที่ฉันนั้นมี
1,ไม่มีเธอฉันคงจะหมดแรงหายใจ
1,อย่าเดินหนีไป หันมาได้ไหมคนดี
1,โปรดเปิดใจให้กันอีกสักครั้ง อย่าทำกับฉันเหมือนคนห่างไกลอย่างนี้
1,โปรดอย่าทิ้งฉันเพียงลำพัง
1,ถ้าไม่ได้รักเธอ ฉันจะไม่รักใคร
1,เธอคือหัวใจหนึ่งเดียวที่ฉันนั้นมี
1,โปรดจำเอาไว้ หากมีวันไหนที่เธอเปลี่ยนแปลงหัวใจ
1,จะมีฉันรอคอยเธออยู่ทุกนาที
1,จะนานแค่ไหนฉันก็จะไม่รักใคร กลับมารักกันเหมือนเดิมได้ไหมคนดี
1,นาน แค่ไหนที่ไม่ได้มองหน้าเธอ
1,ที่ไม่ได้ยิ้มเหมือนเวลาได้ใกล้เธอ
1,ที่ไม่ต้องคอยง้อกัน หรือโกรธกัน
1,นาน จนรูปที่หัวเตียงนั้นเริ่มซีดจาง
1,คล้าย ๆ เรื่องราวที่มันพ้นผ่าน 
1,ยิ่งนาน เหมือนเราจะยิ่งห่าง
1,รู้ ว่ามันจบแล้ว ไม่มีสิทธิ์แล้ว
1,ปล่อยให้เรื่องราวมันผ่านพ้นไป
1,ปล่อยให้เวลามันรักษาแผลในจิตใจ
1,เหมือนว่าจะดีขึ้นแล้ว แต่ความจริงแล้วยังไม่ลืมทุกรอยยิ้มของเธอ
1,ไม่อาจลืมช่วงเวลาที่เคยสุขทุกวันตั้งแต่วันที่เราได้พบเจอ
1,ก็คล้าย ๆ ว่าจะดีขึ้นแล้ว แต่ว่าสุดฉันก็ยังไม่อยากลบเรื่องราว
1,ที่เราเคยสัญญาว่าเราจะอยู่ ข้างเคียงกันตลอดไป
1,จนถึงคำพูดสุดท้ายที่เธอ บอกให้ลืมเรื่องของเรา
1,นาน แค่ไหนที่ไม่มีคำทักทาย
1,ที่ไม่มีใครมาคอยวุ่นวาย ที่ไม่ต้องคอยรับใคร หรือคอยส่งใคร
1,นาน จนกลิ่นน้ำหอมของเธอมันค่อย ๆ จาง
1,ต้นไม้ทีวางอยู่ริมหน้าต่าง ก็เริ่มเหี่ยวเฉาลง เหมือนทุกอย่าง
1,ไม่ว่าใครจะสวยแค่ไหน ไม่เคยจะสนใจ
1,มีแต่เธอนี้ที่ทำให้ฉันหวั่นไหว
1,ถ้าหากไม่รักกับเธอจะรักกับใคร ไม่เคยเผื่อใจให้ใครที่ไหน
1,จะรอจนเธอเปิดใจให้ฉันเข้าไป ไม่ว่านานสักเท่าไหร่
1,อาจจะไม่ดีพร้อม แต่ถ้าเธอยอมรับ คนอย่างฉันไป
1,ฉันก็จะรักแต่เธอไม่รักกับใคร อย่าให้รออย่างนี้เรื่อยไป
1,เพื่อนกันแบบไหน บอกกันให้รู้สักที
1,เพื่อนกัน ทุกที ดีเท่าไหร่ก็ยังเป็น
1,เพื่อนเธอ ทั้งปี มีอะไรก็ให้ก่อน
1,เพราะเธอ เพราะเธอ เธอคนเดียวที่โดนใจ
1,เมื่อไหร่ เมื่อไหร่ เธอจะรู้ว่า
1,นึกถึงทุกครั้งก็ยังอุ่นใจ ไม่ว่านานสักเท่าไร
1,ฉันก็รู้เธอยังคงอยู่เคียงข้างฉัน เหมือนวันวาน
1,ยังคงจำไม่ลืมภาพนั้นไม่เคยจาง จะหัวเราะหรือร้องไห้
1,ฉันมีเธอ คอยจูงมือเอาไว้ไม่เคยห่าง
1,อยากจะบอกให้เธอได้รับรู้ ไม่ว่าอยู่ที่ไหน
1,เธอยังเป็นดวงดาวในหัวใจ
1,เป็นแสงคอยส่องทางอยู่ข้างฉัน แม้จะอ้างว้างเท่าไร
1,คงจะไม่มีคำอธิบาย ความสุขจากรักที่เธอนั้นเคยให้กับฉัน
1,อยากขอบคุณทุกวันที่ได้เคียงข้างเธอ
1,หลับไปในอ้อมแขนที่อบอุ่นของเธอ
1,ยังคงจำไม่ลืม วันนั้นเหมือนเพิ่งผ่าน
1,จะหัวเราะหรือร้องไห้ ฉันมีเธอคอยจูงมือเอาไว้ไม่เคยห่าง
1,แม้จะไม่มีเธอตรงนี้ แต่ฉันก็รู้ดีว่าเธออยู่ที่ไหน
1,อยากให้เธอนั้นได้นอนหลับตา ฝันดี
1,เธอไม่ต้องรู้ว่าฉันเป็นใคร ไม่ต้องใส่ใจก็แค่รับความจริงใจไปเท่านั้น
1,ไม่ต้องสนใจฉัน ขอให้ฉันได้ทำเพื่อเธอ
1,แค่อยากดูแลเธอ รักเธอก็เท่านั้น
2,ฝากรักเอาไว้ ฝากไปในแสงดวงดาว
2,ที่ส่องประกายวับวาว-วาว อยู่บนฟากฟ้า
2,ให้แสงสุกใส ได้เป็นเสมือนดวงตา
2,คอยส่องมองเธอด้วยแวว ตา แห่งความภักดี
2,เก็บฟ้ามาสาน ถักทอด้วยรักละมุน
2,คอยห่มให้เธอได้อบอุ่น ก่อนนอนคืนนี้
2,ให้เสียงใบไม้ ขับกล่อมเป็นเสียงดนตรี
2,คอยกล่อมให้เธอฝันดี ดี ให้เธอเคลิ้มไป
2,เป็นวิมานอยู่บนดิน ให้เธอได้พักพิงพิง และนอนหลับไหล
2,เก็บดาวเก็บเดือนมาร้อย มาลัย
2,เก็บหยาดน้ำค้างกลางไพร มาคล้องใจเราไว้รวมกัน
2,ก่อนฟ้าจะสาง ก่อนจันทร์จะร้างแรมไกล
2,ยังอยู่กับเธอข้างเคียงกาย อยู่ในความฝัน
2,ฝากเสียงกระซิบ ฝากไปในสายลมผ่าน
2,ข้ามขอบราตรีที่ยาวนาน ให้เธอฝันดี
2,ให้เธอได้อบอุ่นและนอนฝันดี
2,ให้เธอได้อบอุ่นอยู่ในวิมาน
2,บอกหน่อยได้ไหม บอกหน่อยได้ไหม
2,บอกหน่อยทำไม ฟ้าจึงมืดไป เหมือนใจมืดมน
2,บอกหน่อยได้ไหม เหตุใดเมฆฝน
2,จึงครวญครางดังคน ช้ำใจเรื่อยไปทุกครา
2,บอกหน่อยทำไม ฝนจึงหลั่งไหล คล้ายดังน้ำตา
2,เจ็บปวดสิ่งใด บอกหน่อยเถิดหนา
2,ลมพัดพาน้ำตา ฟ้ามาจากไหน
2,หรือแสงตะวัน ได้พลันจากลา ฟ้าจึงมืดไป
2,เหมือนรักจากไป แล้วไม่กลับคืน
2,ฉันยืนเดียวดาย ยามฝนพร่ำครั้งใด มองคล้ายดังน้ำตา
2,เตือนว่าเธอร้างลาฉันไป หัวใจร้าวราน
2,จะเหนื่อยเพียงไหน จะทุกข์เพียงใดโปรดรู้ ตรงนี้ยังมีฉันอยู่
2,พร้อมจะดูแลหัวใจ หากมรสุม จะทำเธอเหน็บหนาวใจ
2,พายุจะแรงแค่ไหน จะคอยอยู่ข้างเคียงเธอ
2,หากมีวันไหน ที่เธอไปไกลจากฉัน
2,ในหัวใจไม่เคยหวั่น และจะคอยเธอย้อนมา
2,ก็ใจมันรู้ คลื่นลมจะคอยพัดพา 
2,คอยซัดทะเลเข้าหา หาดทรายแห่งนี้ดังเดิม
2,คือ ผืนทราย ที่โอบทะเลไว้
2,จะวันใด มั่นคงเหมือนดังที่เป็น
2,อยู่เคียงข้างเธอ ใจไม่ไหวเอน 
2,และยังคงชัดเจน อย่างนั้น
2,หาดทรายยังสวย รายล้อมทะเลด้วยรัก
2,คงไว้ด้วยใจแน่นหนัก ไม่หวั่นยามพายุผ่าน
2,จะมีเพียงฉัน และเธอตราบนานเท่านาน
2,มีรักในใจผสาน ดั่งทรายอยู่คู่ทะเล
2,อยากดูแล เมื่อยามเธอหมองเศร้า
2,อยากเป็นเงา เมื่อเธอเหงาใจ
2,อยากเดินเคียง เมื่อเธอต้องการ ผู้ใด ข้างกายซักคน
2,หากว่าเธอท้อแท้วันใด ถูกสิ่งใดทำใจร้อนรน
2,หากต้องการ มีใครซักคน ที่พร้อมให้ความอุ่นใจ
2,ขอเป็นคนหนึ่ง ซึ่งคอยห่วงใย แต่เธอเรื่อยไป
2,แม้จะเป็นคนสุดท้าย ที่เธอจะมอง
2,อยากจะจับมือกับเธอ จับมือกับเธอสักครั้ง
2,จับมือให้ฉัน ไม่เคว้ง ไม่คว้าง และไม่เปล่าเปลี่ยวเกินไป
2,อยากจะสบตากับเธอ สบตากับเธอต่อไป
2,อยากจะเก็บแววแห่งความเข้าใจ เอาไว้อบอุ่นนานนาน
2,ขอมือเธอหน่อย ไว้คอยกระชับให้ชื่นใจ
2,ขอมองตาหน่อย ไว้คอยเตือนเธอเมื่อเหงาใจ
2,ขอใจเธอหน่อย ไว้คอยเป็นแรงผลักดันฝันอันยิ่งใหญ่
2,หากมีหัวใจของเธอ ก็สุขเกินพอ
2,อยากจะจับมือกับเธอ จับมือให้เธอแน่ใจ
2,อยากที่จะยืนกับเธอต่อไป และพบสิ่งใหม่ดีดี
2,ใจเล็กเล็ก มันเจ็บลึกลึก
2,อยู่ลับลับ กับสิ่งลวงลวง
2,รอน้ำค้าง เพียงหยดเล็กเล็ก
2,หล่อเลี้ยงไว้ ให้อยู่ต่อไป
2,ครั้น พอแดดชะโลม ลบเลือนทุกอย่าง
2,ชีวิตอันบอบบาง จางหาย
2,รู้ดีว่าเป็นใจ ไม่มีราคา
2,เป็นแค่คนถัดมา เท่านั้น
2,ยิ้มตอน ที่เจอ เจอเขา แล้วชื่นใจ
2,พอจากไป ในใจโหยหา
2,เขาเป็นของคนอื่น ท่องเอาไว้ในใจ
2,เขาเป็นของคนอื่น เขียนเอาไว้ข้างเตียง
2,ของที่ขอยืมมา แลกมาด้วยน้ำตา
2,เมื่อมันถึงเวลา คืนให้เจ้าของ
2,ดั่งเหมือนใจจวนขาดลงทุกที เมื่อรู้เวลาที่มีใกล้หมดลงไป
2,ลึก ชั่วราตรี วันพรุ่งนี้ต้องห่างกันไกล ร้าง ห่างไป ไม่คืนมา
2,อยากขอมองเธอให้นานแสนนาน
2,อยากซบ อิงพิง กายกัน จดจำ ตรึงตรา
2,ใช้ทุกทุกนาที ก่อนที่สองเราจะร่ำลา
2,ใช้เวลาที่ยังเหลืออยู่
2,จะเก็บเอาวันเวลาดีดี ที่เรามีกัน
2,ไว้เติมคืนและวันยามไม่มีเธอ
2,จะเก็บไอรักที่เรายังมีต่อกันค่ำนี้
2,ไว้เติมใจยามเธอห่างไกลจากนี้ไปนาน
2,มองซิมองทะเล เห็นลมคลื่นเห่จูบหิน
2,บางครั้งมันบ้าบิ่น กระแทกหินดัง ครืนครืน
2,ทะเลไม่เคยหลับใหล ใครตอบได้ไหมไฉนจึงตื่น
2,บางครั้งยังสะอื้น ทะเลมันตื่นอยู่ร่ำไป
2,ทะเลหัวใจของเรา แฝงเอารักแอบเข้าไว้
2,ดูซิเป็นไปได้ ตื่นใจเหมือนดังทะเลครวญ
2,เกิดเป็นข่าวลือไป ผู้ใดปล่อยข่าว
2,เกิดตั้งแต่วันเสาร์ ที่เราเจอกัน
2,คนเค้าลือกันไปว่าเธอก็คงมีใจ
2,เธอรู้รึไม่ มีข่าวลือไปทุกที่
2,ใครทำหรือนี่ ข่าวนี้ถึงลือกันไป
2,ใครทำหรือนี่ ปล่อยข่าวว่าฉันรักเธอ
